,Image,Date,Map,Opponent,Duration,GameState,Paused,Hero 1,Accuracy 1,Ult_Charge 1,Hero 2,Accuracy 2,Ult_Charge 2,Hero 3,Accuracy 3,Ult_Charge 3,Hero 4,Accuracy 4,Ult_Charge 4,Hero 5,Accuracy 5,Ult_Charge 5,Hero 6,Accuracy 6,Ult_Charge 6,Hero 7,Accuracy 7,Ult_Charge 7,Hero 8,Accuracy 8,Ult_Charge 8,Hero 9,Accuracy 9,Ult_Charge 9,Hero 10,Accuracy 10,Ult_Charge 10,Hero 11,Accuracy 11,Ult_Charge 11,Hero 12,Accuracy 12,Ult_Charge 12
216,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56100.jpg,03/18/2019,HOLLYWOOD,NRG,714.25,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
217,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56190.jpg,03/18/2019,HOLLYWOOD,NRG,715.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
218,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56355.jpg,03/18/2019,HOLLYWOOD,NRG,718.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
219,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56400.jpg,03/18/2019,HOLLYWOOD,NRG,719.25,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
220,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56595.jpg,03/18/2019,HOLLYWOOD,NRG,722.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
221,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56640.jpg,03/18/2019,HOLLYWOOD,NRG,723.25,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
222,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56670.jpg,03/18/2019,HOLLYWOOD,NRG,723.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
223,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56940.jpg,03/18/2019,HOLLYWOOD,NRG,728.25,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
224,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/56955.jpg,03/18/2019,HOLLYWOOD,NRG,728.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
225,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57150.jpg,03/18/2019,HOLLYWOOD,NRG,731.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
226,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57315.jpg,03/18/2019,HOLLYWOOD,NRG,734.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
227,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57375.jpg,03/18/2019,HOLLYWOOD,NRG,735.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
228,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57495.jpg,03/18/2019,HOLLYWOOD,NRG,737.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
229,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57615.jpg,03/18/2019,HOLLYWOOD,NRG,739.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9986767172813416,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
230,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57735.jpg,03/18/2019,HOLLYWOOD,NRG,741.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,widow,0.9280681014060974,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
231,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57750.jpg,03/18/2019,HOLLYWOOD,NRG,741.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,charged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
232,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57885.jpg,03/18/2019,HOLLYWOOD,NRG,744.0,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,charged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
233,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57930.jpg,03/18/2019,HOLLYWOOD,NRG,744.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
234,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/57990.jpg,03/18/2019,HOLLYWOOD,NRG,745.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,charged
235,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58095.jpg,03/18/2019,HOLLYWOOD,NRG,747.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
236,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58305.jpg,03/18/2019,HOLLYWOOD,NRG,751.0,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
237,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58335.jpg,03/18/2019,HOLLYWOOD,NRG,751.5,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,charged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
238,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58350.jpg,03/18/2019,HOLLYWOOD,NRG,751.75,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
239,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58380.jpg,03/18/2019,HOLLYWOOD,NRG,752.25,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
240,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58425.jpg,03/18/2019,HOLLYWOOD,NRG,753.0,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,uncharged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
241,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58440.jpg,03/18/2019,HOLLYWOOD,NRG,753.25,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,charged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
242,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58455.jpg,03/18/2019,HOLLYWOOD,NRG,753.5,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,charged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
243,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58470.jpg,03/18/2019,HOLLYWOOD,NRG,753.75,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,charged,brig,0.9535947442054749,uncharged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
244,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58575.jpg,03/18/2019,HOLLYWOOD,NRG,755.5,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,uncharged,lucio,0.9948126077651978,charged,zenyatta,0.9930052161216736,uncharged
245,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/58860.jpg,03/18/2019,HOLLYWOOD,NRG,760.25,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,uncharged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,uncharged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
246,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/59160.jpg,03/18/2019,HOLLYWOOD,NRG,765.25,ingame,live,reinhardt,0.983597457408905,charged,dva,0.9983589053153992,charged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,charged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,uncharged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
247,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/59220.jpg,03/18/2019,HOLLYWOOD,NRG,766.25,ingame,live,reinhardt,0.983597457408905,uncharged,dva,0.9983589053153992,charged,zarya,0.9760122895240784,uncharged,brig,0.999855637550354,uncharged,lucio,0.9999978542327881,uncharged,zenyatta,0.9955877065658569,charged,reinhardt,0.9990922212600708,uncharged,dva,0.997700035572052,uncharged,zarya,0.9778467416763306,uncharged,brig,0.9535947442054749,uncharged,lucio,0.9948126077651978,uncharged,zenyatta,0.9930052161216736,uncharged
248,vod_data/18.03.2019+SF+vs+NRG+HOLLYWOOD/59295.jpg,03/18/2019,HOLLYWOOD,NRG,766.25,lobby,live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
