,Image,Date,Map,Opponent,Duration,GameState,Paused,Kills,Deaths,Hero 1,Accuracy 1,Ult_Charge 1,Ult_Accuracy 1,Hero 2,Accuracy 2,Ult_Charge 2,Ult_Accuracy 2,Hero 3,Accuracy 3,Ult_Charge 3,Ult_Accuracy 3,Hero 4,Accuracy 4,Ult_Charge 4,Ult_Accuracy 4,Hero 5,Accuracy 5,Ult_Charge 5,Ult_Accuracy 5,Hero 6,Accuracy 6,Ult_Charge 6,Ult_Accuracy 6,Hero 7,Accuracy 7,Ult_Charge 7,Ult_Accuracy 7,Hero 8,Accuracy 8,Ult_Charge 8,Ult_Accuracy 8,Hero 9,Accuracy 9,Ult_Charge 9,Ult_Accuracy 9,Hero 10,Accuracy 10,Ult_Charge 10,Ult_Accuracy 10,Hero 11,Accuracy 11,Ult_Charge 11,Ult_Accuracy 11,Hero 12,Accuracy 12,Ult_Charge 12,Ult_Accuracy 12
10,vod_data/01.04.2019+SF+vs+DAL+BUSAN/4350.jpg,04/01/2019,BUSAN,DAL,0.0,ingame,live,"['', '']","['', '']",hammond,0.9955490827560425,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,sombra,0.9827562570571899,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,ana,0.9999299049377441,uncharged,0.9966499209403992,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9993020296096802,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
11,vod_data/01.04.2019+SF+vs+DAL+BUSAN/5340.jpg,04/01/2019,BUSAN,DAL,16.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,sombra,0.9827562570571899,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,ana,0.9999299049377441,uncharged,0.9966499209403992,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9993020296096802,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
12,vod_data/01.04.2019+SF+vs+DAL+BUSAN/5445.jpg,04/01/2019,BUSAN,DAL,18.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,ana,0.9999299049377441,uncharged,0.9966499209403992,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9993020296096802,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
13,vod_data/01.04.2019+SF+vs+DAL+BUSAN/5625.jpg,04/01/2019,BUSAN,DAL,21.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9966499209403992,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9993020296096802,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
14,vod_data/01.04.2019+SF+vs+DAL+BUSAN/7140.jpg,04/01/2019,BUSAN,DAL,46.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9966499209403992,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,charged,0.9998681545257568,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
15,vod_data/01.04.2019+SF+vs+DAL+BUSAN/7905.jpg,04/01/2019,BUSAN,DAL,59.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,charged,0.9207821488380432,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,charged,0.9998681545257568,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
16,vod_data/01.04.2019+SF+vs+DAL+BUSAN/7980.jpg,04/01/2019,BUSAN,DAL,60.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,charged,0.9207821488380432,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
17,vod_data/01.04.2019+SF+vs+DAL+BUSAN/8265.jpg,04/01/2019,BUSAN,DAL,65.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,uncharged,0.9993302822113037,lucio,0.9999986886978149,uncharged,0.998681366443634
18,vod_data/01.04.2019+SF+vs+DAL+BUSAN/9435.jpg,04/01/2019,BUSAN,DAL,84.75,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,uncharged,0.9984145164489746,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
19,vod_data/01.04.2019+SF+vs+DAL+BUSAN/9465.jpg,04/01/2019,BUSAN,DAL,85.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,uncharged,0.9177119135856628,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
