,Image,Date,Map,Opponent,Duration,GameState,Paused,Hero 1,Accuracy 1,Ult_Charge 1,Hero 2,Accuracy 2,Ult_Charge 2,Hero 3,Accuracy 3,Ult_Charge 3,Hero 4,Accuracy 4,Ult_Charge 4,Hero 5,Accuracy 5,Ult_Charge 5,Hero 6,Accuracy 6,Ult_Charge 6,Hero 7,Accuracy 7,Ult_Charge 7,Hero 8,Accuracy 8,Ult_Charge 8,Hero 9,Accuracy 9,Ult_Charge 9,Hero 10,Accuracy 10,Ult_Charge 10,Hero 11,Accuracy 11,Ult_Charge 11,Hero 12,Accuracy 12,Ult_Charge 12
121,vod_data/18.03.2019+SF+vs+NRG+BUSAN/29820.jpg,03/18/2019,BUSAN,NRG,353.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9937649965286255,uncharged
122,vod_data/18.03.2019+SF+vs+NRG+BUSAN/30060.jpg,03/18/2019,BUSAN,NRG,353.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,torbjorn,0.998832643032074,uncharged
123,vod_data/18.03.2019+SF+vs+NRG+BUSAN/30195.jpg,03/18/2019,BUSAN,NRG,353.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,tracer,0.9997560381889343,uncharged
124,vod_data/18.03.2019+SF+vs+NRG+BUSAN/31455.jpg,03/18/2019,BUSAN,NRG,353.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
125,vod_data/18.03.2019+SF+vs+NRG+BUSAN/31620.jpg,03/18/2019,BUSAN,NRG,353.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
126,vod_data/18.03.2019+SF+vs+NRG+BUSAN/33915.jpg,03/18/2019,BUSAN,NRG,391.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,uncharged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
127,vod_data/18.03.2019+SF+vs+NRG+BUSAN/34080.jpg,03/18/2019,BUSAN,NRG,394.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
128,vod_data/18.03.2019+SF+vs+NRG+BUSAN/34320.jpg,03/18/2019,BUSAN,NRG,398.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
129,vod_data/18.03.2019+SF+vs+NRG+BUSAN/34560.jpg,03/18/2019,BUSAN,NRG,402.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9986512064933777,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
130,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35595.jpg,03/18/2019,BUSAN,NRG,419.75,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9986512064933777,charged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
131,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35610.jpg,03/18/2019,BUSAN,NRG,420.0,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,winston,0.966513991355896,charged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
132,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35640.jpg,03/18/2019,BUSAN,NRG,420.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,charged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
133,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35670.jpg,03/18/2019,BUSAN,NRG,421.0,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
134,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35685.jpg,03/18/2019,BUSAN,NRG,421.25,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
135,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35835.jpg,03/18/2019,BUSAN,NRG,423.75,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
136,vod_data/18.03.2019+SF+vs+NRG+BUSAN/35940.jpg,03/18/2019,BUSAN,NRG,425.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,charged
137,vod_data/18.03.2019+SF+vs+NRG+BUSAN/36075.jpg,03/18/2019,BUSAN,NRG,427.75,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,charged
138,vod_data/18.03.2019+SF+vs+NRG+BUSAN/36525.jpg,03/18/2019,BUSAN,NRG,435.25,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,uncharged
139,vod_data/18.03.2019+SF+vs+NRG+BUSAN/36555.jpg,03/18/2019,BUSAN,NRG,435.75,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,charged
140,vod_data/18.03.2019+SF+vs+NRG+BUSAN/37380.jpg,03/18/2019,BUSAN,NRG,449.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,charged
141,vod_data/18.03.2019+SF+vs+NRG+BUSAN/37800.jpg,03/18/2019,BUSAN,NRG,456.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,uncharged,zenyatta,0.9651983976364136,charged
142,vod_data/18.03.2019+SF+vs+NRG+BUSAN/37965.jpg,03/18/2019,BUSAN,NRG,459.25,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
143,vod_data/18.03.2019+SF+vs+NRG+BUSAN/38670.jpg,03/18/2019,BUSAN,NRG,471.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,uncharged
144,vod_data/18.03.2019+SF+vs+NRG+BUSAN/38700.jpg,03/18/2019,BUSAN,NRG,471.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,uncharged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
145,vod_data/18.03.2019+SF+vs+NRG+BUSAN/38850.jpg,03/18/2019,BUSAN,NRG,474.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
146,vod_data/18.03.2019+SF+vs+NRG+BUSAN/39300.jpg,03/18/2019,BUSAN,NRG,481.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,charged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
147,vod_data/18.03.2019+SF+vs+NRG+BUSAN/39360.jpg,03/18/2019,BUSAN,NRG,482.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
148,vod_data/18.03.2019+SF+vs+NRG+BUSAN/39405.jpg,03/18/2019,BUSAN,NRG,483.25,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
149,vod_data/18.03.2019+SF+vs+NRG+BUSAN/39930.jpg,03/18/2019,BUSAN,NRG,492.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
150,vod_data/18.03.2019+SF+vs+NRG+BUSAN/40485.jpg,03/18/2019,BUSAN,NRG,501.25,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,uncharged
151,vod_data/18.03.2019+SF+vs+NRG+BUSAN/40500.jpg,03/18/2019,BUSAN,NRG,501.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,uncharged
152,vod_data/18.03.2019+SF+vs+NRG+BUSAN/40515.jpg,03/18/2019,BUSAN,NRG,501.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,uncharged
153,vod_data/18.03.2019+SF+vs+NRG+BUSAN/40590.jpg,03/18/2019,BUSAN,NRG,503.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9651983976364136,charged
154,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41175.jpg,03/18/2019,BUSAN,NRG,512.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,winston,0.9908492565155029,charged
155,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41190.jpg,03/18/2019,BUSAN,NRG,513.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,charged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9915444850921631,charged
156,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41310.jpg,03/18/2019,BUSAN,NRG,515.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,charged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,charged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9915444850921631,charged
157,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41505.jpg,03/18/2019,BUSAN,NRG,518.25,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9915444850921631,charged
158,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41535.jpg,03/18/2019,BUSAN,NRG,518.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,charged,zenyatta,0.9915444850921631,uncharged
159,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41790.jpg,03/18/2019,BUSAN,NRG,523.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
160,vod_data/18.03.2019+SF+vs+NRG+BUSAN/41895.jpg,03/18/2019,BUSAN,NRG,524.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
161,vod_data/18.03.2019+SF+vs+NRG+BUSAN/42180.jpg,03/18/2019,BUSAN,NRG,529.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
162,vod_data/18.03.2019+SF+vs+NRG+BUSAN/42315.jpg,03/18/2019,BUSAN,NRG,531.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
163,vod_data/18.03.2019+SF+vs+NRG+BUSAN/42765.jpg,03/18/2019,BUSAN,NRG,539.25,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
164,vod_data/18.03.2019+SF+vs+NRG+BUSAN/42780.jpg,03/18/2019,BUSAN,NRG,539.5,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
165,vod_data/18.03.2019+SF+vs+NRG+BUSAN/42795.jpg,03/18/2019,BUSAN,NRG,539.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
166,vod_data/18.03.2019+SF+vs+NRG+BUSAN/43395.jpg,03/18/2019,BUSAN,NRG,549.75,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,uncharged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
167,vod_data/18.03.2019+SF+vs+NRG+BUSAN/43410.jpg,03/18/2019,BUSAN,NRG,550.0,ingame,live,reinhardt,0.9999667406082153,charged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
168,vod_data/18.03.2019+SF+vs+NRG+BUSAN/44490.jpg,03/18/2019,BUSAN,NRG,568.0,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,uncharged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
169,vod_data/18.03.2019+SF+vs+NRG+BUSAN/44580.jpg,03/18/2019,BUSAN,NRG,569.5,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,charged,dva,0.9998490810394287,charged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
170,vod_data/18.03.2019+SF+vs+NRG+BUSAN/44745.jpg,03/18/2019,BUSAN,NRG,572.25,ingame,live,reinhardt,0.9999667406082153,uncharged,dva,0.9999980926513672,charged,zarya,0.9835439324378967,uncharged,brig,0.9998495578765869,uncharged,lucio,0.9999994039535522,charged,zenyatta,0.9954853653907776,charged,reinhardt,0.9984925985336304,charged,dva,0.9998490810394287,uncharged,zarya,0.9971874356269836,uncharged,brig,0.9962309002876282,uncharged,lucio,0.9958503246307373,uncharged,zenyatta,0.9915444850921631,uncharged
