,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
3718,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55785.jpg,"[['symmetra', 0.6716672778129578]]","[['symmetra', 0.6716672778129578]]",['no kill'],['no kill']
3719,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55800.jpg,"[['symmetra', 0.6716672778129578]]","[['symmetra', 0.6716672778129578]]",['no kill'],['no kill']
3720,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55815.jpg,"[['symmetra', 0.6718387603759766]]","[['symmetra', 0.6718387603759766]]",['no kill'],['no kill']
3721,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55830.jpg,"[['symmetra', 0.6729514598846436]]","[['symmetra', 0.6729514598846436]]",['no kill'],['no kill']
3722,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55845.jpg,"[['symmetra', 0.6716501116752625]]","[['symmetra', 0.6716501116752625]]",['no kill'],['no kill']
3723,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55860.jpg,"[['symmetra', 0.6715478301048279]]","[['symmetra', 0.6715478301048279]]",['no kill'],['no kill']
3724,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55875.jpg,"[['symmetra', 0.6715430617332458]]","[['symmetra', 0.6715430617332458]]",['no kill'],['no kill']
3725,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55890.jpg,"[['symmetra', 0.6760878562927246]]","[['symmetra', 0.6760878562927246]]",['no kill'],['no kill']
3726,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55905.jpg,"[['symmetra', 0.6760878562927246]]","[['symmetra', 0.6760878562927246]]",['no kill'],['no kill']
3727,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55920.jpg,"[['symmetra', 0.6760878562927246]]","[['symmetra', 0.6760878562927246]]",['no kill'],['no kill']
3728,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55935.jpg,"[['symmetra', 0.6760878562927246]]","[['symmetra', 0.6760878562927246]]",['no kill'],['no kill']
3729,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55950.jpg,"[['symmetra', 0.6761155128479004]]","[['symmetra', 0.6761155128479004]]",['no kill'],['no kill']
3730,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55965.jpg,"[['symmetra', 0.676207423210144]]","[['symmetra', 0.676207423210144]]",['no kill'],['no kill']
3731,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55980.jpg,"[['symmetra', 0.6762180924415588]]","[['symmetra', 0.6762180924415588]]",['no kill'],['no kill']
3732,vod_data/01.04.2019+SF+vs+DAL+BUSAN/55995.jpg,"[['symmetra', 0.6756178736686707]]","[['symmetra', 0.6756178736686707]]",['no kill'],['no kill']
3733,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56010.jpg,"[['symmetra', 0.6748543381690979]]","[['symmetra', 0.6748543381690979]]",['no kill'],['no kill']
3734,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56025.jpg,"[['symmetra', 0.6744797229766846]]","[['symmetra', 0.6744797229766846]]",['no kill'],['no kill']
3735,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56040.jpg,"[['symmetra', 0.6751511096954346]]","[['symmetra', 0.6751511096954346]]",['no kill'],['no kill']
3736,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56055.jpg,"[['symmetra', 0.6775463223457336]]","[['symmetra', 0.6775463223457336]]",['no kill'],['no kill']
3737,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56070.jpg,"[['symmetra', 0.6774672269821167]]","[['symmetra', 0.6774672269821167]]",['no kill'],['no kill']
3738,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56085.jpg,"[['symmetra', 0.6767646670341492]]","[['symmetra', 0.6767646670341492]]",['no kill'],['no kill']
3739,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56100.jpg,"[['symmetra', 0.6767581701278687]]","[['symmetra', 0.6767581701278687]]",['no kill'],['no kill']
3740,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56115.jpg,"[['symmetra', 0.6763441562652588]]","[['symmetra', 0.6763441562652588]]",['no kill'],['no kill']
3741,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56130.jpg,"[['symmetra', 0.6763441562652588]]","[['symmetra', 0.6763441562652588]]",['no kill'],['no kill']
3742,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56145.jpg,"[['symmetra', 0.6763123869895935]]","[['symmetra', 0.6763123869895935]]",['no kill'],['no kill']
3743,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56160.jpg,"[['symmetra', 0.6732682585716248]]","[['symmetra', 0.6732682585716248]]",['no kill'],['no kill']
3744,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56175.jpg,"[['symmetra', 0.6732682585716248]]","[['symmetra', 0.6732682585716248]]",['no kill'],['no kill']
3745,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56190.jpg,"[['symmetra', 0.6760931611061096]]","[['symmetra', 0.6760931611061096]]",['no kill'],['no kill']
3746,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56205.jpg,"[['symmetra', 0.6771261096000671]]","[['symmetra', 0.6771261096000671]]",['no kill'],['no kill']
3747,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56220.jpg,"[['symmetra', 0.6762515902519226]]","[['symmetra', 0.6762515902519226]]",['no kill'],['no kill']
3748,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56235.jpg,"[['symmetra', 0.6773973703384399]]","[['symmetra', 0.6773973703384399]]",['no kill'],['no kill']
3749,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56250.jpg,"[['symmetra', 0.680888831615448]]","[['symmetra', 0.680888831615448]]",['no kill'],['no kill']
3750,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56265.jpg,"[['symmetra', 0.6766119003295898]]","[['symmetra', 0.6766119003295898]]",['no kill'],['no kill']
3751,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56280.jpg,"[['symmetra', 0.6781324744224548]]","[['symmetra', 0.6781324744224548]]",['no kill'],['no kill']
3752,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56295.jpg,"[['symmetra', 0.6781324744224548]]","[['symmetra', 0.6781324744224548]]",['no kill'],['no kill']
3753,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56310.jpg,"[['symmetra', 0.6785633563995361]]","[['symmetra', 0.6785633563995361]]",['no kill'],['no kill']
3754,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56325.jpg,"[['symmetra', 0.6782266497612]]","[['symmetra', 0.6782266497612]]",['no kill'],['no kill']
3755,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56340.jpg,"[['symmetra', 0.674560546875]]","[['symmetra', 0.674560546875]]",['no kill'],['no kill']
3756,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56355.jpg,"[['symmetra', 0.674560546875]]","[['symmetra', 0.674560546875]]",['no kill'],['no kill']
3757,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56370.jpg,"[['symmetra', 0.6734734177589417]]","[['symmetra', 0.6734734177589417]]",['no kill'],['no kill']
3758,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56385.jpg,"[['symmetra', 0.6734734177589417]]","[['symmetra', 0.6734734177589417]]",['no kill'],['no kill']
3759,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56400.jpg,"[['symmetra', 0.6732667684555054]]","[['symmetra', 0.6732667684555054]]",['no kill'],['no kill']
3760,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56415.jpg,"[['symmetra', 0.6732667684555054]]","[['symmetra', 0.6732667684555054]]",['no kill'],['no kill']
3761,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56430.jpg,"[['symmetra', 0.6724788546562195]]","[['symmetra', 0.6724788546562195]]",['no kill'],['no kill']
3762,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56445.jpg,"[['symmetra', 0.6724788546562195]]","[['symmetra', 0.6724788546562195]]",['no kill'],['no kill']
3763,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56460.jpg,"[['symmetra', 0.6718075275421143]]","[['symmetra', 0.6718075275421143]]",['no kill'],['no kill']
