,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
1023,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15360.jpg,"[['zarya', 0.9961076378822327]]","[['reinhardt', 0.999788224697113]]",['blue'],['yellow']
1024,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15375.jpg,"[['zarya', 0.9961076378822327]]","[['reinhardt', 0.999788224697113]]",['blue'],['yellow']
1025,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15390.jpg,"[['zarya', 0.9959099292755127]]","[['reinhardt', 0.999744713306427]]",['blue'],['yellow']
1026,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15405.jpg,"[['zarya', 0.9221705198287964]]","[['zarya', 0.9221705198287964]]",['no kill'],['no kill']
1027,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15420.jpg,"[['zarya', 0.9960164427757263], ['zarya', 0.9206793904304504]]","[['reinhardt', 0.9997115731239319], ['zarya', 0.9206793904304504]]","['blue', 'no kill']","['yellow', 'no kill']"
1028,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15435.jpg,"[['zarya', 0.9960175156593323]]","[['reinhardt', 0.9997115731239319]]",['blue'],['yellow']
1029,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15450.jpg,"[['zarya', 0.9960165619850159]]","[['reinhardt', 0.9997115731239319]]",['blue'],['yellow']
1030,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15465.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1031,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15480.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1032,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15495.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1033,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15510.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1034,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15525.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1035,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15540.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1036,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15555.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1037,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15570.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1038,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15585.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1039,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15600.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1040,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15615.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1041,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15630.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1042,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15645.jpg,"[['zarya', 0.9206666350364685]]","[['zarya', 0.9206666350364685]]",['no kill'],['no kill']
1043,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15660.jpg,"[['zarya', 0.9235261678695679]]","[['zarya', 0.9235261678695679]]",['no kill'],['no kill']
1044,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15675.jpg,"[['zarya', 0.9234691262245178]]","[['zarya', 0.9234691262245178]]",['no kill'],['no kill']
1045,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15690.jpg,"[['zarya', 0.9249698519706726]]","[['zarya', 0.9249698519706726]]",['no kill'],['no kill']
1046,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15705.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1047,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15720.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1048,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15735.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1049,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15750.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1050,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15765.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1051,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15780.jpg,"[['zarya', 0.9227887392044067]]","[['zarya', 0.9227887392044067]]",['no kill'],['no kill']
1052,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15795.jpg,"[['zarya', 0.9227551221847534]]","[['zarya', 0.9227551221847534]]",['no kill'],['no kill']
1053,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15810.jpg,"[['zarya', 0.9232321977615356]]","[['zarya', 0.9232321977615356]]",['no kill'],['no kill']
