,Image,Date,Map,Opponent,Duration,GameState,Paused,Kills,Deaths,Name 1,Hero 1,Accuracy 1,Ult_Charge 1,Ult_Accuracy 1,Name 2,Hero 2,Accuracy 2,Ult_Charge 2,Ult_Accuracy 2,Name 3,Hero 3,Accuracy 3,Ult_Charge 3,Ult_Accuracy 3,Name 4,Hero 4,Accuracy 4,Ult_Charge 4,Ult_Accuracy 4,Name 5,Hero 5,Accuracy 5,Ult_Charge 5,Ult_Accuracy 5,Name 6,Hero 6,Accuracy 6,Ult_Charge 6,Ult_Accuracy 6,Name 7,Hero 7,Accuracy 7,Ult_Charge 7,Ult_Accuracy 7,Name 8,Hero 8,Accuracy 8,Ult_Charge 8,Ult_Accuracy 8,Name 9,Hero 9,Accuracy 9,Ult_Charge 9,Ult_Accuracy 9,Name 10,Hero 10,Accuracy 10,Ult_Charge 10,Ult_Accuracy 10,Name 11,Hero 11,Accuracy 11,Ult_Charge 11,Ult_Accuracy 11,Name 12,Hero 12,Accuracy 12,Ult_Charge 12,Ult_Accuracy 12
75,vod_data/01.04.2019+SF+vs+DAL+RIALTO/19920.jpg,04/01/2019,RIALTO,DAL,246.25,ingame,live,[''],[''],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9991330504417419,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,charged,0.9993950128555298,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,uncharged,0.9999446868896484,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,uncharged,0.9955863952636719
76,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20040.jpg,04/01/2019,RIALTO,DAL,248.25,ingame,live,[''],[''],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9991330504417419,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,uncharged,0.9999446868896484,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,uncharged,0.9955863952636719
77,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20070.jpg,04/01/2019,RIALTO,DAL,248.75,ingame,live,[''],[''],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,charged,0.9965389966964722,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,uncharged,0.9999446868896484,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,uncharged,0.9955863952636719
78,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20130.jpg,04/01/2019,RIALTO,DAL,249.75,ingame,live,['zarya'],['baptiste'],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,charged,0.9965389966964722,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,uncharged,0.9955863952636719
79,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20220.jpg,04/01/2019,RIALTO,DAL,251.25,ingame,live,[''],[''],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,charged,0.9965389966964722,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
80,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20415.jpg,04/01/2019,RIALTO,DAL,254.5,ingame,live,[''],[''],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9973157048225403,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
81,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20445.jpg,04/01/2019,RIALTO,DAL,255.0,ingame,live,['lucio'],['reinhardt'],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9973157048225403,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
82,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20535.jpg,04/01/2019,RIALTO,DAL,256.5,ingame,live,['zenyatta'],['zenyatta'],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9973157048225403,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
83,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20670.jpg,04/01/2019,RIALTO,DAL,258.75,ingame,live,['dva'],['reinhardt'],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9973157048225403,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
84,vod_data/01.04.2019+SF+vs+DAL+RIALTO/20745.jpg,04/01/2019,RIALTO,DAL,260.0,ingame,live,['lucio'],['lucio'],SUPER,reinhardt,0.9999947547912598,uncharged,0.9999022483825684,CHOIHYOBIN,dva,0.999859094619751,uncharged,0.9973157048225403,SINATRAA,zarya,0.9591002464294434,uncharged,0.999593198299408,RASCAL,baptiste,0.9999977350234985,uncharged,0.9968619346618652,MOTH,lucio,0.9505525231361389,uncharged,0.998828113079071,NIGHTHAWK,zenyatta,0.9731574058532715,uncharged,0.9979078769683838,OGE,reinhardt,1.0,uncharged,0.9997946619987488,PERALTA,dva,0.9731079339981079,uncharged,0.9970123767852783,AKM,zarya,1.0,charged,0.9962957501411438,ZACHAREEE,baptiste,0.9999998807907104,uncharged,0.9998915195465088,UNKOE,zenyatta,0.9999997615814209,uncharged,0.9963786005973816,GOOS,lucio,0.9999990463256836,charged,0.9997977614402771
