,Image,Date,Map,Opponent,Roundtype,Duration,GameState,Paused,Kills,Deaths,Name 1,Hero 1,Accuracy 1,Ult_Charge 1,Ult_Accuracy 1,Name 2,Hero 2,Accuracy 2,Ult_Charge 2,Ult_Accuracy 2,Name 3,Hero 3,Accuracy 3,Ult_Charge 3,Ult_Accuracy 3,Name 4,Hero 4,Accuracy 4,Ult_Charge 4,Ult_Accuracy 4,Name 5,Hero 5,Accuracy 5,Ult_Charge 5,Ult_Accuracy 5,Name 6,Hero 6,Accuracy 6,Ult_Charge 6,Ult_Accuracy 6,Name 7,Hero 7,Accuracy 7,Ult_Charge 7,Ult_Accuracy 7,Name 8,Hero 8,Accuracy 8,Ult_Charge 8,Ult_Accuracy 8,Name 9,Hero 9,Accuracy 9,Ult_Charge 9,Ult_Accuracy 9,Name 10,Hero 10,Accuracy 10,Ult_Charge 10,Ult_Accuracy 10,Name 11,Hero 11,Accuracy 11,Ult_Charge 11,Ult_Accuracy 11,Name 12,Hero 12,Accuracy 12,Ult_Charge 12,Ult_Accuracy 12
115,vod_data/01.04.2019+SF+vs+DAL+RIALTO/23940.jpg,4/1/2019,RIALTO,DAL,DEFENSE,313.25,ingame,live,"['OGE', 'hammond']","['NIGHTHAWK', 'zenyatta']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,charged,0.990206063,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999794662,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,uncharged,0.999966502,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
116,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24510.jpg,4/1/2019,RIALTO,DAL,DEFENSE,322.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,charged,0.990206063,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,charged,0.999855995,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,uncharged,0.999966502,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
117,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24630.jpg,4/1/2019,RIALTO,DAL,DEFENSE,324.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,charged,0.990206063,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,charged,0.999855995,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
118,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24660.jpg,4/1/2019,RIALTO,DAL,DEFENSE,325.25,ingame,live,"['CHOIHYOBIN', 'dva']","['AKM', 'zarya']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,charged,0.990206063,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,charged,0.999855995,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
119,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24780.jpg,4/1/2019,RIALTO,DAL,DEFENSE,327.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,charged,0.999855995,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
120,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24960.jpg,4/1/2019,RIALTO,DAL,DEFENSE,330.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999577701,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.999090433,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
121,vod_data/01.04.2019+SF+vs+DAL+RIALTO/24990.jpg,4/1/2019,RIALTO,DAL,DEFENSE,330.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999577701,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,uncharged,0.999934316,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
122,vod_data/01.04.2019+SF+vs+DAL+RIALTO/25005.jpg,4/1/2019,RIALTO,DAL,DEFENSE,331,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,uncharged,0.998828113,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999577701,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.984867394,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
123,vod_data/01.04.2019+SF+vs+DAL+RIALTO/25230.jpg,4/1/2019,RIALTO,DAL,DEFENSE,334.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,charged,0.999626398,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,uncharged,0.993877709,MOTH,lucio,0.950552523,charged,0.999436557,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999577701,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.984867394,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
124,vod_data/01.04.2019+SF+vs+DAL+RIALTO/25380.jpg,4/1/2019,RIALTO,DAL,DEFENSE,337.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999994755,uncharged,0.999885321,CHOIHYOBIN,dva,0.999859095,uncharged,0.997315705,SINATRAA,zarya,0.959100246,uncharged,0.999741375,RASCAL,baptiste,0.999997735,charged,0.99281925,MOTH,lucio,0.950552523,charged,0.999436557,NIGHTHAWK,zenyatta,0.973157406,uncharged,0.996990561,OGE,hammond,0.999999523,uncharged,0.999577701,PERALTA,dva,0.973107934,uncharged,0.986299813,AKM,zarya,1,charged,0.99957031,ZACHAREEE,baptiste,0.999999881,charged,0.984867394,UNKOE,zenyatta,0.999999762,charged,0.999797523,GOOS,lucio,0.999999046,uncharged,0.99403125
